id,lang,partition,public_url_segment,audio_file_transcript,contains_toxicity,toxicity_types,perlocutionary_effects,label,etox_result,detoxify_score,mutox_speech_score,mutox_text_score,mutox_zero_shot_speech_score,mutox_zero_shot_text_score
36bf3a489f60344ba511d0f1_973824_977022,eng,devtest,https://aphid.fireside.fm/d/1437767933/12a0c9ea-4c88-4c83-a770-7c4f40982365/bf5488be-763e-45ab-9e15-4540d624ddda.mp3 973824 977022,thing and I used it to basically murder nearly everyone.,No,,,0,,0.8517427444458008,-11.118605613708496,-5.611076831817627,,
37397903e6b6d957b854d399_1633440_1637598,eng,devtest,http://downloads.hopemedia.com.au/sj/stjohns_20140727.mp3 1633440 1637598,erection. We stand between the two. So therefore we live,No,,,0,,0.9015312790870667,-22.48809242248535,-14.13223934173584,,
3741be00c6f968ac1231590f_3690240_3692382,eng,devtest,https://episodes.castos.com/truthortradition/oct2002_transformation_beinglikechrist.mp3 3690240 3692382,"killing Christians, throwing them in jail.",No,,,0,,0.9626662135124207,-16.453386306762695,-5.558972358703613,,
374d5a6054e4679af8f5ef7b_2157024_2160414,eng,devtest,https://mp3.sermonaudio.com/filearea/112021930475726/112021930475726.mp3 2157024 2160414,"Glorify Him, ready for death, if that be His will.",No,,,0,,0.8112362623214722,-8.4548978805542,-19.030542373657227,,
3764f9cc1b3fc58364d7805f_2062176_2064798,eng,devtest,http://www.gbcob.org/downloads/2021_03_28_Swartz_AM.mp3 2062176 2064798,O foolish ones and slow of heart to believe!,No,,,0,,0.9910717606544495,-9.34167194366455,-12.178317070007324,,
37740e27d11fa6d81c5822f8_2196384_2199390,eng,devtest,https://www.buzzsprout.com/1630585/8194303-episode-9-finding-gratitude-in-the-waiting.mp3 2196384 2199390,sexual relations without being married.,No,,,0,,0.8114636540412903,-5.529543876647949,-11.163512229919434,,
378d342bc8e731ed8737ecbf_1502688_1505502,eng,devtest,http://archive.integrationworks.com/BAM20190819.mp3 1502688 1505502,they are incapable of having sexual relations,No,,,0,,0.8829914927482605,-5.779911518096924,-7.862346172332764,,
37c4ee5b05b8a3b447ad16fa_1956000_1959198,eng,devtest,https://cdn2.sounder.fm/264756/audio--172415--15019--33955--5d8ac19b-ef4d-46fb-87cf-75f2ddbd4ec3.mp3 1956000 1959198,"Well, personally, you're claiming your fucking brother. You love him.",No,,,0,fucking,0.9758657217025757,12.649291038513184,12.768792152404783,,
37d86300309ef0daa9580681_158208_162462,eng,devtest,https://www.archive.org/download/spc175_1801_librivox/spc175_christmastears_gb_64kb.mp3 158208 162462,And bathe them with a tear.,No,,,0,,0.6280819773674011,-19.065900802612305,-17.85153579711914,,
37e7bfeecc1655a0c631825e_1227936_1232574,eng,devtest,http://media.blubrry.com/reducedshakespeare/p/reducedshakespeare.com/wp-content/uploads/2014/01/370.-Meeting-Mike-McShane.mp3 1227936 1232574,It's the sex we had in London.,No,,,0,,0.9093032479286194,-1.5241719484329224,-12.054648399353027,,
37ff6023623c1bd55aa33d8d_375264_377790,eng,devtest,https://www.archive.org/download/jekyll_and_hyde_klh_0904_librivox/jekyll_08_stevenson.mp3 375264 377790,a jerk that nearly threw him from his balance.,No,,,0,jerk,0.9872815012931824,-11.169360160827637,-19.161773681640625,,
380b4b9aec72785b2c27bec7_512160_518622,eng,devtest,https://www.sanctorum.us/podcast-player/782/42-living-it.mp3 512160 518622,sex within marriage was edited. It was thought that it should only be engaged in to produce children. Finding pleasure in...,No,,,0,,0.5004873871803284,-14.117972373962402,-22.196542739868164,,
380b4b9aec72785b2c27bec7_515808_522558,eng,devtest,https://www.sanctorum.us/podcast-player/782/42-living-it.mp3 515808 522558,"engaged in to produce children. Finding pleasure in marital sex was deemed by some church leaders themselves, celibate, as sinful.",No,,,0,,0.7698373794555664,-13.154824256896973,-18.79118537902832,,
383dce7e38cd0f3600b1fd82_649824_654846,eng,devtest,https://altavistabaptist.org/wp-content/uploads/2021/08/2021-08-15.mp3 649824 654846,A lazy person is as bad as someone who destroys things.,No,,,0,,0.6984819173812866,-4.220576286315918,-18.03297615051269,,
384a509e4a6dc81c5631aed0_376608_378750,eng,devtest,https://theoldadam.files.wordpress.com/2012/09/throwing-a-homeless-bum-out-of-church.mp3 376608 378750,But you and I have pulled the same nonsense.,No,,,0,,0.8529081344604492,-1.82765543460846,-33.42353820800781,,
387ef2558910fa59c418f938_1271616_1274334,eng,devtest,https://www.sanctorum.us/podcast-player/852/56-the-crusades-part-3.mp3 1271616 1274334,They raped and killed fellow Christians.,No,,,0,,0.8713816404342651,-0.948671817779541,-2.261094093322754,,
391cb6a2464a4fa3d3e8d503_1637856_1640862,eng,devtest,https://americansfortruth.com/uploads/2010/08/8-28-10-Ryan-Sorba-All.mp3 1637856 1640862,politicized by the homosexual lobby or by the feminist lobby,No,,,0,,0.6153020858764648,-8.879528999328613,-22.346269607543945,,
394ae786cd6b58a0cb0e5fab_962304_964350,eng,devtest,https://mcdn.podbean.com/mf/web/4zk6aa/Place_Called_Forwardb3d96.mp3 962304 964350,by the Egyptians from behind.,No,,,0,,0.779159426689148,-2.1631340980529785,-15.303838729858398,,
395866cafb869ea5fb8e5cd8_977088_983166,eng,devtest,https://www.archive.org/download/three_musketeers_v_2_mfs_1805_librivox/threemusketeers2_43_dumas_64kb.mp3 977088 983166,"And notwithstanding the noise, this cavalier did not show himself. It is to be presumed that he is a coward.",No,,,0,,0.8195377588272095,-21.85005187988281,-31.39677619934082,,
3965c81e052e81681385ac4f_26112_29502,eng,devtest,https://mcdn.podbean.com/mf/web/v77q43/Episode_4_MP36yl3e.mp3 26112 29502,"for some unknown reasons, the breast size becomes.",No,,,0,,0.5746665596961975,-16.231033325195312,-12.89426326751709,,
397228e435df3fef053e4245_1350432_1354782,eng,devtest,http://www.crumlinepc.co.uk/images/uploads/audio/20180422_-_am.mp3 1350432 1354782,They're against equality and they hate women and they hate homosexuals.,No,,,0,,0.8111721873283386,-1.3301517963409424,-2.4890241622924805,,
39ac833fb06ee61afaa751ae_1423200_1427166,eng,devtest,https://media.blubrry.com/extraenvironmentalist/p/xepodcasts.com/assets/podcasts/extraenvironmentalist/96kbps/080-dyingwisdom-96kbps.mp3 1423200 1427166,submit itself to dying.,No,,,0,,0.77410489320755,-1.6420906782150269,-34.38839340209961,,
3a05421496e60659e245ab90_750432_753822,eng,devtest,https://free.audiobookslab.com/audio/hp-and-the-prisoner-of-azkaban/HP-and-the-prisoner-of-azkaban-part19-Audiobookslab.com.mp3 750432 753822,I as good as killed them.,No,,,0,,0.9184362292289734,-1.5933676958084106,-1.1846470832824707,,
3a1cb5347d6e4692c26d0efc_367968_370110,eng,devtest,https://www.buzzsprout.com/1009399/3475126-finding-the-lost-sheep-luke-15-1-7.mp3 367968 370110,"The thieves, the drunkards.",No,,,0,,0.8145290017127991,-27.282241821289062,-25.532644271850582,,
3a3827af27aa328992091655_6505920_6511326,eng,devtest,https://traffic.megaphone.fm/BLU9532728261.mp3 6505920 6511326,you should be happy that there are that many black women wrestlers that are that,No,,,0,,0.6198770999908447,-1.5455697774887085,-23.57379531860352,,
3a42d816ed809ef95ed6c734_426528_430590,eng,devtest,https://ilc.edu/wordpressilc/chapel_audio/2018-12/2018-12-05.mp3 426528 430590,that you would rather die.,No,,,0,,0.7746236324310303,-1.9471381902694704,-25.566850662231445,,
3a66388d0bb74a10b86c37ea_366144_370782,eng,devtest,http://www.christaustin.org/wp-content/uploads/2016/02/02212016.mp3 366144 370782,sexual and physical pleasure that they so desire.,No,,,0,,0.6696703433990479,-1.5450704097747805,-12.735760688781738,,
3a6ac3fc08219345b7c7ab35_1871616_1877598,eng,devtest,http://vbcfamily.com/wp-content/uploads/sermons/15mar1.mp3 1871616 1877598,evil workers.,No,,,0,,0.7235052585601807,-1.8634415864944456,-18.196441650390625,,
3a81d9c8aa47e023c297ce7d_358944_361662,eng,devtest,https://manowarchurch.org/wp-content/uploads//2022_05_22_Countdown_to_Pentecost_Part4_11am.mp3 358944 361662,"Yes, he is the lamb that was slain.",No,,,0,,0.688737690448761,-3.2307167053222656,-14.971707344055176,,
3a90d682c299c94dc1f8eb5e_2850144_2854206,eng,devtest,http://notyourmothersstorytime.com/podcast-download/535/feathery-by-nathaniel-hawthorne.mp3 2850144 2854206,"His pipe was still alight, the star still flamed upon his breast.",No,,,0,,0.7651369571685791,-11.333349227905272,-31.28541755676269,,
3aa9e45ba53685e251ac7f2a_838944_841278,eng,devtest,https://www.archive.org/download/three_musketeers_0712_librivox/three_musketeers_47_dumas_64kb.mp3 838944 841278,We must fire as long as we have loaded guns.,No,,,0,,0.6541275978088379,-2.5469651222229004,-13.842342376708984,,
3aad7a94867a5e9c226c56bc_1830624_1834878,eng,devtest,https://www.buzzsprout.com/1720048/10615212-male-survivors-of-sexual-abuse-with-stephen-braveman-lmft.mp3 1830624 1834878,be sexually abused or how can they actually perform?,No,,,0,,0.7301236987113953,-7.426709175109863,-15.703710556030272,,
3b07adba42b6dca0c250fbe3_914976_917502,eng,devtest,https://store.growingthrugrace.com/downloads/13ID1491.mp3 914976 917502,uh... there were thousands of christians in rome,No,,,0,,0.00736432708799839,-2.3965659141540527,-21.40309715270996,,
3b22858ef6e5a0fe3e4dd399_748320_751902,eng,devtest,https://media.fireside.fm/file/fireside-audio/podcasts/audio/c/c6354d0d-bd10-4eed-b811-1bb569d46efd/episodes/e/ee38a94f-8a6b-44cf-ae1a-2edf6708f58b/ee38a94f-8a6b-44cf-ae1a-2edf6708f58b.mp3 748320 751902,Any animal which has its testicles bruised or crushed or torn or cut,No,,,0,,0.9489801526069641,-1.4242491722106934,-7.024235725402832,,
3b60b38e746442266b381c9f_2644704_2648382,eng,devtest,https://avnation.tv/podcast-player/3493/edtech-episode-29-finding-a-technology-manager.mp3 2644704 2648382,always tweeting out either ridiculous or valuable things.,No,,,0,,0.8378886580467224,-12.65800952911377,-36.47504806518555,,
3b6495199a06a0bea1d446c7_1647840_1650462,eng,devtest,https://www.sbcreformed.org/hp_wordpress/wp-content/uploads/2020/12/12-20-20-Sermon.mp3 1647840 1650462,"He will die in his iniquity, but you...",No,,,0,,0.8035277724266052,-1.5932849645614624,-12.584501266479492,,
3b65a6c1ffd5804acf1926df_2700960_2706270,eng,devtest,https://sphinx.acast.com/p/open/s/6004f08277fadf5bc7e6f4ba/e/60c1c82e2a63050012e46c1a/media.mp3 2700960 2706270,"do with sex. You know, we're just human beings and we're no more...",No,,,0,,0.7336385250091553,-15.46827220916748,0.689224362373352,,
3b73b9436f7842841d0a7624_587712_589950,eng,devtest,https://archive.org/download/ASolemnSummons/SolemnSummons.mp3 587712 589950,Religion is to blame for all the wars in the world.,No,,,0,,0.6146388053894043,-1.7085949182510376,-26.41240692138672,,
3b73e2a8f6e47c18f133ed85_854112_856446,eng,devtest,http://www.briansapient.com/media/48CanerPart1unedited.mp3 854112 856446,has idiocy in them. Okay.,No,,,0,,0.9835505485534668,-15.535370826721191,-9.301260948181152,,
3bbffbf71861149cd1153f91_603648_605694,eng,devtest,http://www.raleighroadbc.org/wp-content/uploads/2019/03/Nine_Horrors_of_Hell.mp3 603648 605694,Gay and night with no letter.,No,,,0,,0.6996476054191589,-28.989261627197266,-12.768341064453123,,
3bd2166b614648c87646fdb0_1240800_1244574,eng,devtest,https://foodforyoursoul.net/mp3/Creation/creation-11-2002.mp3 1240800 1244574,"If he's cursing because Yahweh said to him, curse David...",No,,,0,,0.8983380794525146,-13.308746337890623,-13.361716270446776,,
3bdba025ed5451be8842f10a_1079232_1083486,eng,devtest,https://www.buzzsprout.com/1248071/9029474-computational-topology-with-benjamin-burton-and-rhuaidi-burke.mp3 1079232 1083486,"If you look a little long way around the donut, then you see your butt much further away.",No,,,0,butt,0.8637887239456177,-14.14493465423584,-1.9117954969406128,,
3bfd2359a9a8bdac9c2ec035_1277952_1280286,eng,devtest,http://reginaprophetarum.org/audio/20211017-Modern-Errors-on-Capital-Punishment.mp3 1277952 1280286,The death penalty is used less and less.,No,,,0,,0.6461073160171509,-11.35988998413086,-13.752219200134276,,
3c03ee490ec95f68414f3b41_3341088_3343806,eng,devtest,https://www.podtrac.com/pts/redirect.mp3/chtbl.com/track/5899E/traffic.megaphone.fm/HSW1825902367.mp3 3341088 3343806,"got his gun, walked back and shot her four times.",No,,,0,,0.8069978356361389,-17.972183227539062,-12.125527381896973,,
3c4a2eb2a621fe4705c949c4_3476544_3479070,eng,devtest,https://www.blogtalkradio.com/students-for-a-better-future-radio/2020/06/05/nation-out-of-control-urban-warfare-spreads.mp3 3476544 3479070,black person killed by police.,No,,,0,,0.6068894863128662,-1.584005355834961,-14.009840965270996,,
3c8c4de6b4ed47c8f4e2dedb_178848_181278,eng,devtest,https://dts.podtrac.com/redirect.mp3/media.blubrry.com/dr_laura_call_of_the_day/chrt.fm/track/52793/rss.art19.com/episodes/2dfc3f0c-376b-4544-bb91-e03a216f406c.mp3 178848 181278,Any damn place on the face of the Earth.,No,,,0,,0.9296407699584961,-4.412301063537598,-21.25809097290039,,
3c8e72be423a728f1aa69746_1848000_1851102,eng,devtest,http://ps2jshow.fushigiyami.com/podcasts/PS2J-44-SnowSpNAITF.mp3 1848000 1851102,"If you're shooting them, they can't shoot you as well.",No,,,0,,0.8815897703170776,-2.029059886932373,-19.46003150939941,,
3ca90987af46b5c9cd6e173b_1016448_1022430,eng,devtest,https://pdcn.co/e/https://jahprince.podomatic.com/enclosure/2021-07-29T06_06_04-07_00.mp3 1016448 1022430,who are at home dealing with sexual abuse every single day.,No,,,0,,0.5818983912467957,-1.894959807395935,-4.210145473480225,,
3cb2dbe5601084de8427869e_1745376_1747806,eng,devtest,https://traffic.megaphone.fm/SLT2450150459.mp3 1745376 1747806,sexual awakening and sexual maturing involves.,No,,,0,,0.6486139297485352,-23.14065933227539,-18.597612380981445,,
3ccfdab0e371d759ae72a094_660096_664254,eng,devtest,https://www.archive.org/download/les_mis_vol01_0810_librivox/lesmiserables_vol1_34_hugo_64kb.mp3 660096 664254,"Oh nibbling sex, your pretty little white teeth adore sugar.",No,,,0,,0.9709639549255371,-3.320363044738769,-2.524237632751465,,
3d73b0bb9563dd7641ff6b34_24288_26334,eng,devtest,https://www.srimadbhagavatamclass.com/wp-content/audio/06/18/54_61/SB_06_18_54-61_-_Gaura_Hari_Prabhu_-_ISKCON_Vrindavan_2016-12-03.mp3 24288 26334,he vows to kill King Indra.,No,,,0,,0.9014600515365601,-2.6648497581481934,-15.898262977600098,,
3db314149bed02f3f679bd94_475584_480414,eng,devtest,http://www.stamedia.org/EP234_goodman.mp3 475584 480414,multitude. There may be a devilish Indian behind every tree.,No,,,0,,0.8200293779373169,-18.039514541625977,-14.699496269226074,,
3dca77aac823e30a0d4503b5_562272_566430,eng,devtest,https://hopechurchoakdale.com/wp-content/uploads/2018/01/2018-01-07.mp3 562272 566430,is that sex is a part of God's design for marriage.,No,,,0,,0.5439523458480835,-10.108181953430176,-24.716289520263672,,
3df50581932e3a3a5423f072_2084064_2086974,eng,devtest,https://www.podtrac.com/pts/redirect.mp3/https://www.toginet.com/podcasts/motherhoodtalkradio/MotherhoodTalkRadioLIVE_2011-05-31.mp3 2084064 2086974,Do you feel like you can't reach orgasm as often as you used to?,No,,,0,,0.8858879208564758,15.23748779296875,7.712826728820801,,
3e26783523a1bc888720cfb6_2906496_2909310,eng,devtest,https://www.greaterstlukecogic.com/hp_wordpress/wp-content/uploads/2021/02/The-Overcomers-of-Circumstances.mp3 2906496 2909310,You might hit them a little too hard. You just meant to.,No,,,0,,0.6848239302635193,-15.651494026184082,-22.2159366607666,,
3e31e3e93cb4a6e9df9bf8f6_3512928_3516702,eng,devtest,https://dts.podtrac.com/redirect.mp3/mcdn.podbean.com/mf/web/k9w374/TWC-Episode271-TheFeeneyFamilyMurders.mp3 3512928 3516702,which can be interpreted as a sign that he was being sexually abused.,No,,,0,,0.5858138203620911,-1.3291255235671997,-14.834270477294922,,
3e3d7c8bafe84ecb51682be2_2727936_2730270,eng,devtest,https://bonitavalleychurch.com/podcast-download/9745/5-9-21-the-servants-song-stanza-three-the-servants-sacrifice-isaiah-534-6.mp3 2727936 2730270,to kill his son. That's it.,No,,,0,,0.9597223997116089,-2.9918484687805176,6.7480878829956055,,
3e6994aad0c4eaeb3cc5d760_459264_462462,eng,devtest,http://wordoffaithstthomas.com/wp-content/uploads/2017/02/R_20170222-192202.mp3 459264 462462,"your lying, exaggerating.",No,,,0,,0.7301682233810425,-1.6054913997650146,-20.029035568237305,,
3e800b4c80c47d2793aba958_2461728_2464926,eng,devtest,https://media.blubrry.com/guttertrash/p/guttertrash.net/show/gt238.mp3 2461728 2464926,It is a turd without memories.,No,,,0,,0.6468852758407593,-1.5713330507278442,16.47443199157715,,
3f06922ba71b6acad5f67ac3_3236736_3242622,eng,devtest,https://blb-ra.blueletterbible.org/mcgee_j_vernon/1Ti/54004a_1_Timothy_1.mp3 3236736 3242622,"mankind down here. That man, I don't care who he is, he's a minister of God.",No,,,0,,0.006256562191992998,-19.30412101745605,-27.7623291015625,,
3f07065760e3f35477d53869_486048_492414,eng,devtest,https://www.christchurchkensington.com/wp-content/uploads/2021/07/brothers-reunited-ii.mp3 486048 492414,"He will die, and we your servants will have brought down the grey hairs of our father with sorrow to shale.",No,,,0,,0.8741039633750916,-1.4955565929412842,-6.770080089569092,,
3f0ee75446d612a162b562f8_169152_171390,eng,devtest,https://media.thefablecottage.com/stories/envol16hs9kv2/jack-enb-part2.mp3 169152 171390,I hate humans.,No,,,0,,0.9597662091255188,-2.2521700859069824,-15.163289070129396,,
3f28ddf5c0fe340dcbea149f_2637504_2640606,eng,devtest,https://lascogomembershipsite.s3.us-east-1.amazonaws.com/hts/6053134821-866541-506.mp3 2637504 2640606,I have done a very foolish thing.,No,,,0,,0.8178105354309082,-5.25075101852417,-8.384650230407715,,
3f5977498fb69881ec98b740_607104_610398,eng,devtest,http://canaanbaptist.org/wp-content/uploads/2016/10/Harold-Vaughan-Living-and-Leaving-A-Legacy-10-8-16-Iron-Man-Conference.mp3 607104 610398,dealt successfully with sexual temptation.,No,,,0,,0.6410472393035889,-1.6619075536727903,-11.55657196044922,,
3f6df02f01bac4755fbba469_1545408_1549374,eng,devtest,https://aphid.fireside.fm/d/1437767933/c5d9b182-9c16-43a8-873d-ccc51c40dd8b/6040b97e-9793-4152-8bed-6c8f35bd3e15.mp3 1545408 1549374,Liars aren't dumb. Three words.,No,,,0,,0.8799311518669128,-1.9589300155639648,-18.48343849182129,,
3f767e2bbaa899a0619cae37_950784_955710,eng,devtest,https://s3.amazonaws.com/mychurchwebsite/c3389/gaylons_sermon_03242019.mp3 950784 955710,"drunkards, they had been thieves, and Paul says to them, and that's what some of you were.",No,,,0,,0.7260876297950745,-1.2580509185791016,-29.971843719482425,,
3f7d1b802db79e0d09bda08e_199104_202398,eng,devtest,https://lorifoster.com/WP/wp-content/uploads/2017/10/too-much-temptation.mp3 199104 202398,"will kill her."" The laugh took him by surprise.",No,,,0,,0.860141932964325,-9.470264434814451,-11.474266052246094,,
400224f26f1277f1dce88066_3740256_3742590,eng,devtest,https://pdcn.co/e/www.buzzsprout.com/1055632/9966223-bearly-furcasting-s2e40-bearly-s-sister-clio-fox-song-transfurmation-station-media-jokes.mp3 3740256 3742590,They're all black furries because they're all covered in holes.,No,,,0,,0.9804980754852295,-13.21261215209961,-16.820783615112305,,
4017f11505e4b6c4cfd4e275_3431904_3434526,eng,devtest,https://www.buzzsprout.com/1657432/8042143-ep-2-the-many-voices-of-andrea-t-edwards.mp3 3431904 3434526,I don't care when it ends.,No,,,0,,0.0014884595293551683,-8.310111999511719,-9.950438499450684,,
40391ea7295664f6222ffec1_746016_749214,eng,devtest,https://www.cbctwinfalls.com/wp-content/uploads/sermons/2021/08/8-8-21SS-1.mp3 746016 749214,miserable person in this world is a Christian that will not follow God.,No,,,0,,0.9461422562599182,-1.599840521812439,-21.027402877807617,,
4045b6657a0f9e918a933ae3_590400_593502,eng,devtest,https://cdn.shopify.com/s/files/1/0012/3315/8207/files/01-24-2021_Are_You_In_Covenant_With_God_By_Rev_Joshua_Fequiere.mp3 590400 593502,"But if I kill him, you will be ours.",No,,,0,,0.9360519051551819,-1.584680199623108,-7.728720664978027,,
4046a4b28ebc2ddcb19df81d_908064_910974,eng,devtest,https://strongdisciple.com/podpress_trac/web/1067/0/Radical-Lifestyle.mp3 908064 910974,Homosexuality was rampant in Rome.,No,,,0,,0.5760502815246582,-1.4423344135284424,-10.583273887634276,,
405866976cb708927d24300d_620160_623070,eng,devtest,https://www.pidradio.com/archive/2010/12/pidradio101207.mp3 620160 623070,ludicrous. There's nothing in human history that...,No,,,0,,0.8499414920806885,-16.09674835205078,-11.932164192199709,,
405a80072d22063e2b0cac29_2421888_2426334,eng,devtest,https://castimonia.org/wp-content/uploads/2016/08/podcast11-pornknow.mp3 2421888 2426334,by pornography. Pornography is teaching our kids about sex.,No,,,0,,0.8318884968757629,-3.17751693725586,-13.579365730285645,,
406701db82c9a491ac0e5da5_892320_895230,eng,devtest,https://feeds.feedblitz.com/-/553750234/0/current-issues-the-constitution.mp3 892320 895230,That's the capital of Ukraine. Kiev is a blatant lie.,No,,,0,,0.7527709007263184,-27.312124252319336,-22.161680221557617,,
4088fc84c08e991f9657f98b_859872_862302,eng,devtest,http://fallsbaptist.org/wp-content/uploads/2021/04/20210411_Wayne-VanGelderen_Responding-To-The-Need.mp3 859872 862302,Israel was a disgrace.,No,,,0,,0.9749935865402222,-6.001730918884277,-19.76426124572754,,
40a12399a8afb50ad0df7497_1794144_1796478,eng,devtest,https://bridgetown.podbean.com/mf/play/24vf65/1Sexual_Formation.mp3 1794144 1796478,to produce the same sexual stimulation.,No,,,0,,0.842003345489502,-1.893623113632202,1.3890045881271362,,
40a7e158de8ababf77d696e8_1452000_1456062,eng,devtest,https://eastkilbridefreechurch.org.uk/wp-content/uploads/sermons/2019/12/2019-06-09-am-Rev.-Iain-Thomson-Matt-4.7.mp3 1452000 1456062,They want to die the death of the righteous. They all expect to go to,No,,,0,,0.8041130900382996,-1.1887301206588743,-5.860890865325928,,
40bac3cad31e2dc8c6d87de2_2250432_2254206,eng,devtest,https://southlands.net/wp-content/uploads/2019/02/Marriage-Divorce-and-Singleness.mp3 2250432 2254206,for sex. He said he was tempted in every way.,No,,,0,,0.7401948571205139,-5.63559627532959,-25.21322250366211,,
40ca972781fd1debb54d6ce5_942048_945918,eng,devtest,http://media.blubrry.com/fandible/www.fandible.com/wp-content/uploads/PodcastMp3/ActualPlay/387_SR_PrimeEp13/Fan_606_SR_PrimeEp13p1of2.mp3 942048 945918,primal predatory sense. Even the dumbest.,No,,,0,,0.9770968556404114,-10.982428550720217,-14.377157211303713,,
40d230f6adb18d554006c4a1_965280_967998,eng,devtest,http://krfp.org/wp-content/uploads/2021/07/KRFP-Evening-Report20210722.mp3 965280 967998,sexual assault because it endangers that person.,No,,,0,,0.7177622318267822,-6.941679000854492,-10.398435592651367,,
40f24726b6153d6a4fdbe596_1691232_1698078,eng,devtest,https://www.archive.org/download/waterbabies_cs_librivox/waterbabies_06_kingsley_64kb.mp3 1691232 1698078,"thing happen. I should consider it my duty to put them both to death on the spot."" So the old salmon said.",No,,,0,,0.7622709274291992,-12.300602912902832,-19.303476333618164,,
40f6ec71bcf1f4a0dfa1d58a_831456_836286,eng,devtest,https://www.cambridgepres.org.uk/download-file/audio/2020-06-14-am-hi.mp3 831456 836286,sexual relations within a marriage. Thanking God for these good gifts.,No,,,0,,0.5180186033248901,-23.654443740844727,-15.845473289489746,,
410d416158eab77fd94df527_377376_380958,eng,devtest,https://storage.googleapis.com/calvary_sermons/2018/20181216AM.mp3 377376 380958,or the Lord will pass through to smite the Egyptians.,No,,,0,,0.8301224112510681,-1.0826778411865234,-8.269391059875488,,
41538d7c075b4a38e4ec817f_710016_712542,eng,devtest,https://www.scholarscircle.org/wp-content/uploads/interviews/scholarscircleinsighters_20171020.mp3 710016 712542,something very important to that community.,No,,,0,,0.00044680340215563774,-47.09194564819336,-27.26201438903809,,
41c2b207621f1ac881d7937b_2195136_2198142,eng,devtest,https://parmeleewebworks-tvc.s3.amazonaws.com/2021-06-27-hebrews-11_7-genesis-6-9.mp3 2195136 2198142,Someone's going to come that's going to crush the head of Satan.,No,,,0,,0.9187892079353333,-1.8983515501022337,-15.635712623596191,,
41df0e4b17187472aa4c07f9_1991808_1994430,eng,devtest,https://americansfortruth.com/uploads/2012/04/4-21-12-Barb-Anderson-Laurie-Higgins-Part-Two.mp3 1991808 1994430,will be promoting the homosexual agenda.,No,,,0,,0.7199235558509827,-11.020312309265137,-12.830414772033691,,
42092dbf97a1813cbf92e105_1736064_1738206,eng,devtest,https://believerschapel-production.s3.amazonaws.com/matt_heidelbaugh/joshua/25_mh_joshua.mp3 1736064 1738206,or serve them or bow down to them.,No,,,0,,0.6015053391456604,-20.492809295654297,-18.09808158874512,,
421eab6a75adf7b653f25119_2078592_2081406,eng,devtest,http://traditionalcatholicsermons.org/FrBenedict/FrBen_ApologeticsClass5_16DEC2021.mp3 2078592 2081406,The first one will be on homosexuality.,No,,,0,,0.6321163773536682,-2.499046802520752,-12.054633140563965,,
423a279f22cfe8a0f5d535da_3592128_3594366,eng,devtest,http://www.generationword.com/download/bible_school_2012/108-2Kings_9-10.mp3 3592128 3594366,"Go in and kill them, let no one escape.",No,,,0,,0.9609648585319519,17.232770919799805,14.57811450958252,,
42643fbb7c2843b5af9cbea4_972288_976734,eng,devtest,https://thamonaidoo.com/2022-05-01_Thamo_Naidoo_-_Inculcating_the_Spirit_of_Generosity_Session_2.mp3 972288 976734,But he showed them how a little can become much.,No,,,0,,0.0005476514925248921,-1.492673635482788,-45.26637649536133,,
427e6bc190d920d11289d5f3_1724928_1728798,eng,devtest,https://cachmv.com/wp-content/uploads/2015/04/4-19-2015-pastor-dan-web.mp3 1724928 1728798,is that I know that I have kept the faith.,No,,,0,,0.0004991114255972207,-3.206089496612549,-15.916230201721191,,
428631ae81a8e45cac4bd658_305184_307422,eng,devtest,https://storage.googleapis.com/unshackled-audio/english/EN3221.mp3 305184 307422,describes all the junk your mother collects.,No,,,0,,0.7289482355117798,-3.9056334495544434,-13.648659706115724,,
42afb6d2eae27cd6dea30485_1948800_1951614,eng,devtest,https://s3-ap-southeast-2.amazonaws.com/gerejafocusindonesia/2012/2012-09-30.mp3 1948800 1951614,Sex is something that needs to be enjoyed. And so.,No,,,0,,0.9126735329627991,-3.407683849334717,-11.00112247467041,,
42cd2e4faf1142f56a44f938_360672_363006,eng,devtest,https://feeds.soundcloud.com/stream/1270813528-israel-news-talk-radio-selling-out-jews-leave-it-to-the-jews-political-hitman.mp3 360672 363006,"murder Jews, we can never forget that.",No,,,0,,0.8260765075683594,-4.613100051879883,3.4565234184265137,,
42d68384c2aa617fd84e6a78_148320_150942,eng,devtest,http://trinityurcwc.org/wp-content/uploads/sermons/2020/11/01_2020-11-29-PM_Rev-Joghinda-S.-Gangar.mp3 148320 150942,kill the innocent and righteous.,No,,,0,,0.8955573439598083,-1.5657658576965332,-7.121175289154053,,
42f9b684e5779db11462fedd_134016_138462,eng,devtest,https://trinityandhumanity.files.wordpress.com/2015/02/15-2-1-the-trinity-and-evangelism-mark-1-14-15-tah.mp3 134016 138462,Evangelism is simply one beggar telling another beggar.,No,,,0,,0.9114342927932739,-44.48788833618164,-47.16335678100586,,
434e609abc2ae4a572eaf579_827040_834366,eng,devtest,https://media.truthcdn.com/shows/71/36713.mp3 827040 834366,"They are morons in the Greek. They are ridiculous. In fact, it doesn't stop there.",No,,,0,morons,0.9932336211204529,-11.33212947845459,1.6031874418258667,,
