Audio URL,Response
/tmp/gradio/eb83790c2b0e765e52c56c60e372d1da4e779bb7/train_dia250_utt1.mp3,The audio is not toxic but contains a sentence with a strong expletive.
/tmp/gradio/3445d1da03abf7ca17aa1ccbf2f02120a57c802f/train_dia204_utt0.mp3,The audio is not toxic but contains a sentence with a strong expletive.
/tmp/gradio/380aed8a99fc73ce2fd7e44faf0bb44abaf1881a/train_dia89_utt0.mp3,The audio is not toxic but contains a sentence with a strong expletive.
/tmp/gradio/380aed8a99fc73ce2fd7e44faf0bb44abaf1881a/train_dia89_utt0.mp3,The audio is not toxic but contains a sentence with a strong expletive.
/tmp/gradio/4c3c8158f2cc00acce819c93d1e6c8344b2e9e12/test_dia268_utt11.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/4c3c8158f2cc00acce819c93d1e6c8344b2e9e12/test_dia268_utt11.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/9c1bbf7d9c0dff02d9df1ca39894082085cb7f20/test_dia254_utt12.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/d6c52288ecfa449e6f9656fda46c19d35ea06505/test_dia231_utt11.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/d6c52288ecfa449e6f9656fda46c19d35ea06505/test_dia231_utt11.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/7c4778e6b2ae72b09e911cde1682173205945f3b/test_dia205_utt7.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/6155d5078ef367bfa323a835def3cb2031a05123/test_dia198_utt1.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/3a1e0175ea1502fb7fcdcf621a063e5c876730ca/test_dia184_utt1.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/b3dcab1173bfd66ca3ede676aa15fd6479b7ee77/test_dia171_utt3.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/ec284483045d6bd602a27109571066db80090263/test_dia73_utt0.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/fdef0e3d9d3a7fd5a3710edb58cc5bd687792bfc/test_dia111_utt4.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/ce815c6ab94cdca86a170afaa7024cee9e496146/test_dia111_utt14.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/540935922588f1016c5cc749355712cb1914da8b/test_dia112_utt3.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/2d4956afff9750625c579809553b0297c480b69a/test_dia115_utt3.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/db80a21178f059e6c86ef81b743c3af63a2ec3f9/test_dia123_utt13.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/44a44f78e710eddf48f5683784fb8b301d3c82c4/test_dia125_utt17.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/ba7873e1294d1d9700cf5db6669c76ee2bdf8186/test_dia132_utt17.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/935b486e4321b8d676dee98c09ff5b0d1ad18edb/test_dia166_utt3.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/d1384d380fb362a0167c2f9035e4247b91481533/test_dia164_utt5.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/3ddccf83ad8edcd235432c30eadddb2167eea619/test_dia147_utt3.mp3,"No, the audio does not contain any speech or spoken words as the transcription field is empty indicating the absence of spoken content."
/tmp/gradio/ba7873e1294d1d9700cf5db6669c76ee2bdf8186/test_dia132_utt17.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/4cd89cba3041aa975bbef9ca3a2aeabbddde264b/test_dia53_utt7.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/1dbd10dbc3f9c7a9dfb02a6d8062b152f17632b5/test_dia49_utt5.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/acb358db4e2f226506b9af8be18cdb355b93043d/test_dia28_utt10.mp3,The audio is not toxic but contains a sentence with a neutral mood.
/tmp/gradio/d9022dcbae43946569ec70cd92426cb2d918bf67/LJ047-0096.mp3,The audio is not toxic.
/tmp/gradio/7c2cac2d6d988ad432a89929070d22c647965238/LJ040-0136.mp3,The audio is toxic. It contains hate speech that can be considered as harassment or bullying towards a specific group based on their ethnicity.
/tmp/gradio/895c599f0627d9a8884d985491d724bf777f07cc/LJ035-0185.mp3,The audio is not toxic.
/tmp/gradio/dfba6f1670e26fa0daaae07e48dc63f3f8d61534/LJ028-0434.mp3,The audio is not toxic.
/tmp/gradio/b0e0b26076cfb8ae522dcc74d57f1e37c1c13122/LJ028-0277.mp3,The audio is not toxic.
/tmp/gradio/d82b409c5882e2a262cd67869b9c41199bd99900/LJ028-0029.mp3,The audio is not toxic.
/tmp/gradio/8801adfa5676377e404e6046efe092f5aed58194/LJ027-0107.mp3,The audio is not toxic.
/tmp/gradio/495e21d4043b1cb1c64946f23f3cbf23666a367b/LJ016-0214.mp3,The audio is not toxic.
/tmp/gradio/a94ac4f082c5e11d07446369d5ea9282e373af69/LJ014-0229.mp3,The audio is not toxic.
/tmp/gradio/43fbb69c3deefd2c88434c3a66dcb698bc01eade/LJ014-0155.mp3,The audio is not toxic.
/tmp/gradio/b3f5f3d0242e4f3dc3d35734162a37f84f5fd7e2/LJ013-0237.mp3,The audio is not toxic.
/tmp/gradio/992615ccf66bd4782a79ab2df246e658d50c7c21/LJ011-0254.mp3,The audio is not toxic.
/tmp/gradio/a46d54761187cd2dd5c63b636a6698023c1bf5da/LJ010-0131.mp3,The audio is not toxic.
/tmp/gradio/21b92c68c24ee0b133461063136fac2fcc53a1ae/LJ010-0053.mp3,The audio is not toxic.
/tmp/gradio/21b92c68c24ee0b133461063136fac2fcc53a1ae/LJ010-0053.mp3,The audio is not toxic.
/tmp/gradio/f9cf827fc6418c543e65a7ae6e2f28a0cd9509c1/LJ009-0105.mp3,The audio is not toxic.
/tmp/gradio/c97d7f660f62624e906d22b615113bba8d7214aa/LJ009-0052.mp3,The audio is not toxic.
/tmp/gradio/10e44ecc7be40cb787aa614ba1f279287ec6f85c/LJ008-0251.mp3,The audio is not toxic.
/tmp/gradio/db800eb8f92e8af75bc80002e8313dd654626fbf/LJ008-0083.mp3,The audio is not toxic.
/tmp/gradio/b1396a63e6f470d06fcf60605630b0ae07019a97/LJ006-0057.mp3,The audio is not toxic.
/tmp/gradio/cfacfc6e6309763bc259d93c181e9a7ae4e73f8a/LJ004-0138.mp3,The audio is not toxic.
/tmp/gradio/56870402ce549dcf3d85dcee4ecddef2790c5e65/dev_dia40_utt0.mp3,The audio is not toxic.
/tmp/gradio/defe4501dcde66c2a633dda2502b08eddcb22c34/dev_dia39_utt1.mp3,The audio is not toxic.
/tmp/gradio/defe4501dcde66c2a633dda2502b08eddcb22c34/dev_dia39_utt1.mp3,The audio is not toxic.
/tmp/gradio/3097812075ee3e52a36cf58e57f715dd9070c9bf/dev_dia16_utt12.mp3,The audio is not toxic.
/tmp/gradio/181fbad8b99e89d8b6ae1f28ef38c8dd06e2f840/common_voice_en_24049164.mp3,The audio is not toxic.
/tmp/gradio/5b5d08b406faed4ea460ad78bd48c7126f0935b6/common_voice_en_24031377.mp3,The audio is not toxic.
/tmp/gradio/446cb348b3145df38283278a6f04c3984c193278/common_voice_en_24026631.mp3,The audio is not toxic.
/tmp/gradio/967b6a0497182e405e1dd2a56457db807e472128/common_voice_en_24020986.mp3,The audio is not toxic.
/tmp/gradio/bb61f190b710f8bb21cccc1ac32688cef304fe9e/common_voice_en_24009601.mp3,The audio is not toxic but contains profanity.
/tmp/gradio/c07dbc03b915d2c24798422f8069e1590900103f/common_voice_en_24003969.mp3,The audio is not toxic but contains violence.
/tmp/gradio/d87c8e79a5c5547afd11c5256402752c866c4820/common_voice_en_23980514.mp3,The audio is not toxic but contains a geographical term.
/tmp/gradio/ed9a293618779b5735edabf0472115e1acbc6bf3/common_voice_en_23977264.mp3,The audio is not toxic but contains a technical term.
/tmp/gradio/f9be3b10e3e8a3572f0b3d7c4e56845af87bb8ec/common_voice_en_23960463.mp3,The audio is not toxic but contains a statement with a philosophical opinion.
/tmp/gradio/0f6c5130ef5d645033b8832a95c147506131b9ea/common_voice_en_23958521.mp3,The audio is not toxic but contains negative labels.
/tmp/gradio/3cc3da9bdb456d793d716e1ea3f9595199169d99/common_voice_en_23950678.mp3,The audio is not toxic but contains a technical word.
/tmp/gradio/02c74d9a4d67fa913240aa1a6e0981727fdc86e4/common_voice_en_23947893.mp3,The audio is not toxic but contains a descriptive phrase.
/tmp/gradio/9759aacc6ab87dbf52a83cbedd711e69951c94fb/common_voice_en_139438.mp3,The audio is not toxic but it contains a expletive.
/tmp/gradio/1872a90b0fdc2b63448de56dd0d6ca80b93b01f0/common_voice_en_140714.mp3,The audio is not toxic but it contains a long sentence.
/tmp/gradio/dc7b87c8013fd02494a9a9ac49427ef5c1ad2910/common_voice_en_141187.mp3,The audio is not toxic but it contains a statement about difficulties experienced due to investigations.
/tmp/gradio/302354e878acb98724f4e35cc870bcdf52cb54f0/common_voice_en_141550.mp3,The audio is not toxic but it contains a statement in a neutral tone.
/tmp/gradio/57cb61e2e16e214da0924ce7f353d3a44a87287d/common_voice_en_142849.mp3,The audio is not toxic but it contains a phrase that could be considered as a figure of speech.
/tmp/gradio/b33113e11ef8fb4efbf80c16356503ebd006a7a8/common_voice_en_142897.mp3,The audio is not toxic but it contains a statement that could be considered as offensive or inappropriate.
/tmp/gradio/4edbe546d9a391e04446a6ed364da2fadbbc2e21/common_voice_en_142941.mp3,The audio is not toxic but it contains a statement that could be considered as an accusation or a statement with a negative connotation.
/tmp/gradio/73d1754566bdd68151ce511b907da84723780a46/common_voice_en_143020.mp3,The audio is not toxic but it contains a statement that describes a situation where someone's heart was quiet for an entire afternoon.
/tmp/gradio/40c969b73776c41d24394889a08aaa39c63d1944/common_voice_en_143199.mp3,The audio is not toxic but it contains a statement that could be considered as a statement with a negative connotation.
/tmp/gradio/40c969b73776c41d24394889a08aaa39c63d1944/common_voice_en_143199.mp3,The audio is not toxic but it contains a statement that could be considered as a statement with a negative connotation.
/tmp/gradio/4d42ff319a39ee9d6a85771b4e2ef84339485f81/common_voice_en_143666.mp3,The audio is not toxic but it contains a statement that could be considered as disrespectful or insulting.
/tmp/gradio/e9a03ad54f7f57ca2d676e6a3969b67274a96301/common_voice_en_144514.mp3,The audio is not toxic but it contains a statement that could be considered as dismissive or rude.
/tmp/gradio/d4ea743e7f534f8a49dd91d8711b467b1de40879/common_voice_en_145535.mp3,The audio is not toxic but it contains a statement that could be considered as derogatory or discriminatory.
/tmp/gradio/36ec70cf24c3e41143a20e93e6249678b0a64724/common_voice_en_145638.mp3,The audio is not toxic but it contains a statement that could be considered as aggressive or threatening.
/tmp/gradio/1a7cb09171570d59f12142fa3389c575d4e0c56c/common_voice_en_145830.mp3,The audio is not toxic but it contains a statement that could be considered as disturbing or unpleasant.
/tmp/gradio/6ab6dc7e43529c65d9da6881a624e1d5b00291ac/common_voice_en_146968.mp3,The audio is not toxic but it contains a statement that could be considered as pessimistic or negative.
/tmp/gradio/6ab6dc7e43529c65d9da6881a624e1d5b00291ac/common_voice_en_146968.mp3,The audio is not toxic but it contains a statement that could be considered as pessimistic or negative.
/tmp/gradio/3701899c7fdebef6676573fcdfdf5bd4bb94603e/common_voice_en_150179.mp3,The audio is not toxic but it contains a statement that could be considered as derogatory or disrespectful.
/tmp/gradio/77623af095449dab79bb9b39cc8670ba108acbaa/common_voice_en_150428.mp3,The audio is not toxic but it contains a statement that could be considered as distracting or disruptive.
/tmp/gradio/4af778b0f288c11d22d2e6a7a85c3f69689a9a16/common_voice_en_151032.mp3,The audio is not toxic but it contains a statement that could be considered as impolite or abrupt.
/tmp/gradio/24cc15a6bd76a58e44dde063cf5d68732b5f06f8/common_voice_en_154102.mp3,The audio is not toxic but it contains a statement that could be considered as sarcastic or mocking.
/tmp/gradio/1c3135bb26ff451b05e73ac65d370495f34c782a/common_voice_en_155121.mp3,The audio is not toxic but it contains a statement that could be considered as intrusive or prying.
/tmp/gradio/6752caa669ea9fa52d82665ee35d62cd4ca0edbb/common_voice_en_156623.mp3,The audio is not toxic but it contains a statement that could be considered as religious or spiritual.
/tmp/gradio/719b378b011f17eff3da27e83addc3bcf7d9ff2a/common_voice_en_155916.mp3,The audio is not toxic but it contains a statement that could be considered as disbelief or denial.
/tmp/gradio/1c3135bb26ff451b05e73ac65d370495f34c782a/common_voice_en_155121.mp3,The audio is not toxic but it contains a statement that could be considered as intrusive or prying.
/tmp/gradio/47457cc7cfd30ec95735febfafec27cc860c4709/common_voice_en_156757.mp3,The audio is not toxic.
/tmp/gradio/2a5bf32ff1149b050e923a20ef8ad2a46a97c1f4/common_voice_en_157542.mp3,The audio is not toxic.
/tmp/gradio/bd7b6d338b608fdb5fc644e2bab6005947ec1ebb/common_voice_en_158048.mp3,The audio is not toxic.
/tmp/gradio/2220dff5173f1827fe66843f6d19c54555560539/common_voice_en_158718.mp3,The audio is not toxic.
/tmp/gradio/1d25fddbcdbcdc5df86e43b7fe3970d8fe7e4ac3/common_voice_en_158778.mp3,The audio is not toxic.
/tmp/gradio/743b5d091170118e1a7dd005ac8916d49b780793/common_voice_en_158904.mp3,The audio is not toxic.
/tmp/gradio/743b5d091170118e1a7dd005ac8916d49b780793/common_voice_en_158904.mp3,The audio is not toxic.
/tmp/gradio/d4c3928e7a2002012a77c7ddb30381b9cbb8e82f/common_voice_en_159422.mp3,The audio is not toxic.
/tmp/gradio/8903fccf84d0a148b4be1d6b9f5796875faeca21/common_voice_en_159574.mp3,The audio is not toxic.
/tmp/gradio/6664c08c654a62c249541f08791c53e56521c604/common_voice_en_160268.mp3,The audio is not toxic.
/tmp/gradio/c6c7edf43002b443790bf9dfe4fef7ca4878aa7f/common_voice_en_161178.mp3,The audio is not toxic.
/tmp/gradio/4508318f4d2ff594b5b1b78f3bad1bda62d7d474/common_voice_en_161242.mp3,The audio is not toxic.
/tmp/gradio/380f082f20479111b4534ad54a68c262b5190c48/common_voice_en_161749.mp3,The audio is not toxic.
/tmp/gradio/9828ec82a2d2b553ee8b7be51a408017cfd05c70/common_voice_en_163082.mp3,The audio is not toxic.
/tmp/gradio/183dd29c453a69036e8ba543261dd08156db7bf8/common_voice_en_163305.mp3,The audio is not toxic.
/tmp/gradio/501ece94ee5ca52226d5a688d93b9b91ce5e3090/common_voice_en_163506.mp3,The audio is not toxic.
/tmp/gradio/2b4c8de9da6986d291dc90bdfdbbb0d315266a35/common_voice_en_164012.mp3,The audio is not toxic.
/tmp/gradio/566906ea55896638d10ce762eb3ff07c377f4a77/common_voice_en_164213.mp3,The audio is not toxic.
/tmp/gradio/3b8ab83ec455d33fd9f4ef89cd6c3a7b1e56fe51/common_voice_en_164227.mp3,The audio is not toxic.
/tmp/gradio/3b8ab83ec455d33fd9f4ef89cd6c3a7b1e56fe51/common_voice_en_164227.mp3,The audio is not toxic.
/tmp/gradio/7847930956edf0c81b9b233ee9f7619096070cd6/common_voice_en_164537.mp3,The audio is not toxic.
/tmp/gradio/c091b32d4409e3f4579d1f68a7a3e5606d57ec2c/common_voice_en_164562.mp3,The audio is not toxic.
/tmp/gradio/b6a5e7615e33f2b7250674eaf50418494180fd68/common_voice_en_164593.mp3,The audio is not toxic.
/tmp/gradio/7b22d259b5839c66c0fd8e91f5fe07f63c41f005/common_voice_en_165265.mp3,The audio is not toxic.
/tmp/gradio/29e4d0bf2c51186741c6c16ba27bd0467c468119/common_voice_en_165888.mp3,The audio is not toxic but contains a profanity word which is 'fucking'.
/tmp/gradio/d3072bf35d4f5582d2c55519a3d44e0b5b74c5bb/common_voice_en_166087.mp3,The audio is not toxic but contains a repetitive phrase which might be considered monotonous.
/tmp/gradio/90bd11c2468cfc1c3cfece17ee67e04195a987b7/common_voice_en_167660.mp3,The audio is not toxic but contains a statement that might be considered as negative or boring.
/tmp/gradio/1aba34bba84bcde439fc29b7534c3cfca31f59ef/common_voice_en_168147.mp3,The audio is not toxic but contains a statement with a potentially negative connotation regarding financial compensation.
/tmp/gradio/2b4c8de9da6986d291dc90bdfdbbb0d315266a35/common_voice_en_164012.mp3,The audio is not toxic but contains a sentence in a neutral tone that can be interpreted as a command or suggestion without any strong emotional content.
/tmp/gradio/6cb7624e7c2a57d6a4b5ef3df4c49bc307dd822a/common_voice_en_169577.mp3,The audio is not toxic but contains a sentence with an idiomatic expression that could be considered rude or disrespectful if used in a face-to-face conversation.
/tmp/gradio/f2eb25d4b274af002e5c8167ddd10c8acd26da38/common_voice_en_169876.mp3,The audio is not toxic but contains a sentence with a violent or disturbing image that could be considered disturbing or unpleasant for some listeners.
/tmp/gradio/fba9687954cf3292319c2c557b21bb6e24e29ac5/common_voice_en_169996.mp3,The audio is not toxic but contains a sentence with a figurative expression that could be considered sarcastic or dismissive depending on the context.
/tmp/gradio/b7d5642aad272100523e6d0923711b8f1682c2cc/common_voice_en_170783.mp3,The audio is not toxic but contains a sentence with a racial slur that could be considered offensive and inappropriate.
/tmp/gradio/73cbda701d168bffdb6c6d13a653abdc8b3ac396/common_voice_en_173565.mp3,The audio is not toxic but contains a sentence with a strong expletive that could be considered offensive and inappropriate.
/tmp/gradio/f5785cfab8367a1e7060d587c767c8f40a57cd3d/common_voice_en_175114.mp3,The audio is not toxic but contains a sentence with a vulgar slang term that could be considered offensive and inappropriate.
/tmp/gradio/6ef8eb99a2732c5b2fcf3a31ad583d3cf43578b6/common_voice_en_17246062.mp3,The audio is not toxic but contains a sentence with a metaphorical expression that could be considered vague or ambiguous.
/tmp/gradio/2d189d7057a1f473e037c3cdc751a73af25376cd/common_voice_en_175371.mp3,The audio is not toxic but contains a statement with a generalization that could be considered unfair or inaccurate.
/tmp/gradio/95827414c2013518295a3035c50c8587ab189da2/common_voice_en_176460.mp3,The audio is not toxic but contains a statement with a personal preference that could be considered sensitive or controversial.
/tmp/gradio/d9b56086a3b2e38de00b505aedaf59aeaf341515/common_voice_en_176493.mp3,The audio is not toxic but contains a factual statement that could be considered politically or economically charged depending on the context.
/tmp/gradio/e65d906adc910eebb5c780c7a96ea720b5ec8332/common_voice_en_176529.mp3,The audio is not toxic but contains a sentence with a grammatical error that could be considered distracting or confusing.
/tmp/gradio/e65d906adc910eebb5c780c7a96ea720b5ec8332/common_voice_en_176529.mp3,The audio is not toxic but contains a sentence with a grammatical error that could be considered distracting or confusing.
/tmp/gradio/255a50f71ad88d018126e0e6cef82736261464ad/common_voice_en_176697.mp3,The audio is not toxic but contains a statement with a direct command that could be considered authoritative or demanding.
/tmp/gradio/20d0faba909e135313026af7bda525468f1fb3c0/common_voice_en_176944.mp3,The audio is not toxic but contains a statement with a historical reference that could be considered sensitive or controversial.
/tmp/gradio/6f31f6f1efdb2fb181de5718ec95a26c08865999/common_voice_en_177353.mp3,The audio is not toxic but contains a religious reference that could be considered sensitive or controversial.
/tmp/gradio/e2bce1139021601671da63dfce6c4eaee2fc36ef/common_voice_en_177409.mp3,The audio is not toxic but contains a statement with a potential source of bias that could be considered problematic.
/tmp/gradio/9632d56eedaccb3fcbcc3627e2d7dcf96c0c1ae4/common_voice_en_178061.mp3,The audio is not toxic but contains a sentence with a grammatical error that could be considered distracting or confusing.
/tmp/gradio/5a7c04904c4b34e84b53eb1fbaa004252db4842a/common_voice_en_178986.mp3,The audio is not toxic but contains a statement with a personal opinion that could be considered subjective or controversial.
/tmp/gradio/56571b719c4d00a0c081fccc7ae52133b80bbcaf/common_voice_en_179297.mp3,The audio is not toxic but contains a sentence with a technical term that could be considered complex or specialized.
/tmp/gradio/14f1135311239fbf9bca35170a2c582dec20de4b/common_voice_en_179429.mp3,The audio is not toxic but contains a statement with a repeating element that could be considered repetitive or redundant.
/tmp/gradio/b30ff587d7fafb3ff4ee4bb253b4f690f18795ac/common_voice_en_179554.mp3,The audio is not toxic but contains a statement with a derogatory term that could be considered offensive or disrespectful.
/tmp/gradio/9c3da215f30f74cd8f223daf7aacc658d20eb0f3/common_voice_en_181692.mp3,The audio is not toxic but contains a statement with a scientific fact that could be considered complex or specialized.
/tmp/gradio/f044450de2313ba6d082a56de318745f32025698/common_voice_en_182873.mp3,The audio is not toxic but contains a statement with a proverbial expression that could be considered culturally rich or nuanced.
/tmp/gradio/55bc8ee33ec94fe9281874121c6ea9c4ca754609/common_voice_en_183337.mp3,The audio is not toxic but contains a statement with a literal interpretation that could be considered straightforward or literal.
/tmp/gradio/1b28fc4939414a831649319ed0317b5071d0404b/common_voice_en_184062.mp3,The audio is not toxic but contains a statement with a derogatory term that could be considered offensive or disrespectful.
/tmp/gradio/90d6c5646243fed42b661cac9142b1ab7e04760c/common_voice_en_184185.mp3,The audio is not toxic but contains a statement with a colloquial expression that could be considered informal or conversational.
/tmp/gradio/90d6c5646243fed42b661cac9142b1ab7e04760c/common_voice_en_184185.mp3,The audio is not toxic but contains a statement with a colloquial expression that could be considered informal or conversational.
/tmp/gradio/a99ea3878c73c8c637181c9e6ab5a1dd89cef98c/common_voice_en_184602.mp3,The audio is not toxic but contains a statement with a figurative expression that could be considered abstract or philosophical.
/tmp/gradio/d473b8de0ab4c201cdf9b78b968a917d8c301907/common_voice_en_184707.mp3,The audio is not toxic but contains a statement with a derogatory term that could be considered offensive or disrespectful.
/tmp/gradio/073e6291b6e985e481e81116f435a18e563faa36/common_voice_en_185525.mp3,The audio is not toxic but contains a statement with a moral judgment that could be considered subjective or controversial.
/tmp/gradio/dec8739ded104ac91e18370a80f16fde941797bd/common_voice_en_187743.mp3,The audio is not toxic but contains a statement with a sad or sorrowful tone that could be considered emotionally charged or sensitive.
/tmp/gradio/5f29ffb1adc5508900a289fd08f79ebf0bc1336c/common_voice_en_188883.mp3,The audio is not toxic but contains a statement with a surprising or unexpected element that could be considered intriguing or suspenseful.
/tmp/gradio/f4e5b8e381511993ceea7419a7971147f327b0fb/common_voice_en_191503.mp3,The audio is not toxic but contains a statement with a factual event that could be considered neutral or objective.
/tmp/gradio/e8d9bb471dd7c0eb83ee2e3c147437b59911a8c7/common_voice_en_192632.mp3,The audio is not toxic but contains a statement with a sequence of events that could be considered dramatic or significant.
/tmp/gradio/32e87f3cc56378208c69a165fc4e9a4a8470a6fb/common_voice_en_193707.mp3,The audio is not toxic but contains a statement with a large number that could be considered factual or informative.
/tmp/gradio/69acd4e4f61d715e79d90eb5a35667d4a326e359/common_voice_en_194157.mp3,The audio is not toxic but contains a statement with a change in numbers or population that could be considered factual or informative.
/tmp/gradio/49a657e1e6abd6b267a01a7962ca3808b87b7c96/common_voice_en_194914.mp3,The audio is not toxic but contains a statement with a figurative expression that could be considered figurative or poetic.
/tmp/gradio/5e1344a220c76c28b446d7fc4aa87ba39334dedb/common_voice_en_194921.mp3,The audio is not toxic but contains a statement with a command or request that could be considered assertive or commanding.
/tmp/gradio/20256b6aa385363be894bf66eba2b77a9d7c637a/common_voice_en_195314.mp3,The audio is not toxic. It contains a sentence in Spanish that translates to 'Who are you?' in English.
/tmp/gradio/73fbc61db81ab9c806cbec2c257f92e29cb6fb1d/common_voice_en_196211.mp3,The audio is not toxic. It contains a statement in English that says 'What good is money to you if you're going to die?'
/tmp/gradio/e0cbbf7513b686494a48b7f844e7539f09ed1827/common_voice_en_196296.mp3,The audio is not toxic. It contains a statement in English that says 'What good is money to you if you're going to die?'
/tmp/gradio/4873aebd52a82f80d86d507cfd3a596094aa236a/common_voice_en_197772.mp3,The audio is not toxic. It contains a sentence in English that says 'What idiot wrote this total drivel?'
/tmp/gradio/d48e2c8dbdf433913504a3403e358ae5674a30b7/common_voice_en_198165.mp3,"The audio is not toxic. It contains a sentence in English that says 'Mm, Jim thinks it's Morgan.'"
/tmp/gradio/5de83f0224a0bae34eba24596f85a3d6358d94ba/common_voice_en_198559.mp3,The audio is not toxic. It contains a sentence in English that says 'Are you going to live with your mother?'
/tmp/gradio/95b465e8e9dbece95ccc9f43d4ebe5af67727ae5/common_voice_en_199413.mp3,The audio is not toxic. It contains a sentence in English that says 'Typical American that can keep his mouth shut.'
/tmp/gradio/5de83f0224a0bae34eba24596f85a3d6358d94ba/common_voice_en_198559.mp3,The audio is not toxic. It contains a sentence in English that says 'Are you going to live with your mother?'
/tmp/gradio/afbeefaf1e7700b3e4aa811ab7613652069b1c89/common_voice_en_200233.mp3,The audio is not toxic. It contains a sentence in English that says 'He had to spit some tobacco out of his mouth.'
/tmp/gradio/1c97824fcd0b1346562f444d52274d130fd26335/common_voice_en_201781.mp3,The audio is not toxic. It contains a sentence in English that says 'You have dilated pupils.'
/tmp/gradio/087610991db3d72869cc41cfddd570baea31349e/common_voice_en_202007.mp3,The audio is not toxic. It contains a sentence in English that says 'Then you'll die in the midst of trying to realize your destiny.'
/tmp/gradio/80fb72bc46e931e6aae094aca450dac381789a7d/common_voice_en_203484.mp3,The audio is not toxic. It contains a sentence in English that says 'I can't quite hear you.'
/tmp/gradio/d1cf95259734d592fa5058ec0c160e10dfb630f6/common_voice_en_203784.mp3,The audio is not toxic. It contains a sentence in English that says 'Might as well be living in a refrigerator.'
/tmp/gradio/1fa6e35b5accb24e5912c6b75cfac19cfeaf4ac4/common_voice_en_204298.mp3,The audio is not toxic. It contains a sentence in English that says 'The rest of you get in here and riot.'
/tmp/gradio/7f4c5d3d4edd8adf47a885ba44a77121dd591145/common_voice_en_204494.mp3,The audio is not toxic. It contains a sentence in English that says 'Basswood could barely breathe under his mask.'
/tmp/gradio/d248e416e597aee0911c034a40342de445ca265a/common_voice_en_204641.mp3,The audio is not toxic. It contains a sentence in English that says 'Why can't I skip this damn intro?'
/tmp/gradio/68b3257713d04b32bb94c8b6609d7d1fe0de7dfd/common_voice_en_205067.mp3,The audio is not toxic. It contains a sentence in English that says 'Is this the place?'
/tmp/gradio/68b3257713d04b32bb94c8b6609d7d1fe0de7dfd/common_voice_en_205067.mp3,The audio is not toxic. It contains a sentence in English that says 'Is this the place?'
/tmp/gradio/a26568914db1e35d849e971f4dd923b32591245b/common_voice_en_205568.mp3,"The audio contains a statement that can be considered as offensive or inappropriate, as it describes a violent and inhumane act. It belongs to the toxic class of speech that can cause harm or promote negative behavior."
/tmp/gradio/b335015786ca8821921e851e4f8d7971b69489d4/common_voice_en_207326.mp3,The audio does not contain any toxic content.
/tmp/gradio/f2332c327feee059178c2fb67e18a003ef36a824/common_voice_en_207565.mp3,The phrase 'One man's meat is another man's poison' is a well-known proverb that suggests that what one person finds enjoyable or beneficial may be harmful or unpleasant for someone else. It does not contain any explicit有毒物质，因此可以认为它不属有毒类别。
/tmp/gradio/30c232d9313f0f57c28bacdbcae7329c0df779aa/common_voice_en_211476.mp3,The audio does not contain any toxic content.
/tmp/gradio/688c3f9b701351c11f7489b792a6639c56cf8833/common_voice_en_210856.mp3,The audio does not contain any toxic content.
/tmp/gradio/a370ffe97547f25532142db5575673eaf1466707/common_voice_en_211936.mp3,The audio does not contain any toxic content.
/tmp/gradio/f226b655b8552d73571ce24909bec1e1bb301470/common_voice_en_211982.mp3,"The statement 'You're worth more dead than alive' is a form of verbal abuse and can be considered emotionally abusive and toxic. Such statements can cause significant harm and low self-esteem, fitting into the category of psychological toxicity."
/tmp/gradio/bd2cdf5085f4deceb08a29a146761675b16a7e76/common_voice_en_213236.mp3,The audio does not contain any toxic content.
/tmp/gradio/ba8b3c00cc8c9a8f6d1df43e5db8d2d58247318b/common_voice_en_214012.mp3,The statement contains a racial slur and can be considered offensive and toxic. It falls under the category of hate speech.
